13331;TK2020;Yolcu13331;1731.0
13332;TK2410;Yolcu13332;1732.0
13333;PC1102;Yolcu13333;1733.0
13334;AJ3305;Yolcu13334;1734.0
13335;TK2020;Yolcu13335;1735.0
13336;TK2410;Yolcu13336;1736.0
13337;PC1102;Yolcu13337;1737.0
13338;AJ3305;Yolcu13338;1738.0
13339;TK2020;Yolcu13339;1739.0
13340;TK2410;Yolcu13340;1740.0
13341;PC1102;Yolcu13341;1741.0
13342;AJ3305;Yolcu13342;1742.0
13343;TK2020;Yolcu13343;1743.0
13344;TK2410;Yolcu13344;1744.0
13345;PC1102;Yolcu13345;1745.0
13346;AJ3305;Yolcu13346;1746.0
13347;TK2020;Yolcu13347;1747.0
13348;TK2410;Yolcu13348;1748.0
13349;PC1102;Yolcu13349;1749.0
13350;AJ3305;Yolcu13350;1750.0
13351;TK2020;Yolcu13351;1751.0
13352;TK2410;Yolcu13352;1752.0
13353;PC1102;Yolcu13353;1753.0
13354;AJ3305;Yolcu13354;1754.0
13355;TK2020;Yolcu13355;1755.0
13356;TK2410;Yolcu13356;1756.0
13357;PC1102;Yolcu13357;1757.0
13358;AJ3305;Yolcu13358;1758.0
13359;TK2020;Yolcu13359;1759.0
13360;TK2410;Yolcu13360;1760.0
13361;PC1102;Yolcu13361;1761.0
13362;AJ3305;Yolcu13362;1762.0
13363;TK2020;Yolcu13363;1763.0
13364;TK2410;Yolcu13364;1764.0
13365;PC1102;Yolcu13365;1765.0
13366;AJ3305;Yolcu13366;1766.0
13367;TK2020;Yolcu13367;1767.0
13368;TK2410;Yolcu13368;1768.0
13369;PC1102;Yolcu13369;1769.0
13370;AJ3305;Yolcu13370;1770.0
13371;TK2020;Yolcu13371;1771.0
13372;TK2410;Yolcu13372;1772.0
13373;PC1102;Yolcu13373;1773.0
13374;AJ3305;Yolcu13374;1774.0
13375;TK2020;Yolcu13375;1775.0
13376;TK2410;Yolcu13376;1776.0
13377;PC1102;Yolcu13377;1777.0
13378;AJ3305;Yolcu13378;1778.0
13379;TK2020;Yolcu13379;1779.0
13380;TK2410;Yolcu13380;1780.0
13381;PC1102;Yolcu13381;1781.0
13382;AJ3305;Yolcu13382;1782.0
13383;TK2020;Yolcu13383;1783.0
13384;TK2410;Yolcu13384;1784.0
13385;PC1102;Yolcu13385;1785.0
13386;AJ3305;Yolcu13386;1786.0
13387;TK2020;Yolcu13387;1787.0
13388;TK2410;Yolcu13388;1788.0
13389;PC1102;Yolcu13389;1789.0
13390;AJ3305;Yolcu13390;1790.0
13391;TK2020;Yolcu13391;1791.0
13392;TK2410;Yolcu13392;1792.0
13393;PC1102;Yolcu13393;1793.0
13394;AJ3305;Yolcu13394;1794.0
13395;TK2020;Yolcu13395;1795.0
13396;TK2410;Yolcu13396;1796.0
13397;PC1102;Yolcu13397;1797.0
13398;AJ3305;Yolcu13398;1798.0
13399;TK2020;Yolcu13399;1799.0
13400;TK2410;Yolcu13400;1800.0
13401;PC1102;Yolcu13401;1801.0
13402;AJ3305;Yolcu13402;1802.0
13403;TK2020;Yolcu13403;1803.0
13404;TK2410;Yolcu13404;1804.0
13405;PC1102;Yolcu13405;1805.0
13406;AJ3305;Yolcu13406;1806.0
13407;TK2020;Yolcu13407;1807.0
13408;TK2410;Yolcu13408;1808.0
13409;PC1102;Yolcu13409;1809.0
13410;AJ3305;Yolcu13410;1810.0
13411;TK2020;Yolcu13411;1811.0
13412;TK2410;Yolcu13412;1812.0
13413;PC1102;Yolcu13413;1813.0
13414;AJ3305;Yolcu13414;1814.0
13415;TK2020;Yolcu13415;1815.0
13416;TK2410;Yolcu13416;1816.0
13417;PC1102;Yolcu13417;1817.0
13418;AJ3305;Yolcu13418;1818.0
13419;TK2020;Yolcu13419;1819.0
13420;TK2410;Yolcu13420;1820.0
13421;PC1102;Yolcu13421;1821.0
13422;AJ3305;Yolcu13422;1822.0
13423;TK2020;Yolcu13423;1823.0
13424;TK2410;Yolcu13424;1824.0
13425;PC1102;Yolcu13425;1825.0
13426;AJ3305;Yolcu13426;1826.0
13427;TK2020;Yolcu13427;1827.0
13428;TK2410;Yolcu13428;1828.0
13429;PC1102;Yolcu13429;1829.0
13430;AJ3305;Yolcu13430;1830.0
13431;TK2020;Yolcu13431;1831.0
13432;TK2410;Yolcu13432;1832.0
13433;PC1102;Yolcu13433;1833.0
13434;AJ3305;Yolcu13434;1834.0
13435;TK2020;Yolcu13435;1835.0
13436;TK2410;Yolcu13436;1836.0
13437;PC1102;Yolcu13437;1837.0
13438;AJ3305;Yolcu13438;1838.0
13439;TK2020;Yolcu13439;1839.0
13440;TK2410;Yolcu13440;1840.0
13441;PC1102;Yolcu13441;1841.0
13442;AJ3305;Yolcu13442;1842.0
13443;TK2020;Yolcu13443;1843.0
13444;TK2410;Yolcu13444;1844.0
13445;PC1102;Yolcu13445;1845.0
13446;AJ3305;Yolcu13446;1846.0
13447;TK2020;Yolcu13447;1847.0
13448;TK2410;Yolcu13448;1848.0
13449;PC1102;Yolcu13449;1849.0
13450;AJ3305;Yolcu13450;1850.0
13451;TK2020;Yolcu13451;1851.0
13452;TK2410;Yolcu13452;1852.0
13453;PC1102;Yolcu13453;1853.0
13454;AJ3305;Yolcu13454;1854.0
13455;TK2020;Yolcu13455;1855.0
13456;TK2410;Yolcu13456;1856.0
13457;PC1102;Yolcu13457;1857.0
13458;AJ3305;Yolcu13458;1858.0
13459;TK2020;Yolcu13459;1859.0
13460;TK2410;Yolcu13460;1860.0
13461;PC1102;Yolcu13461;1861.0
13462;AJ3305;Yolcu13462;1862.0
13463;TK2020;Yolcu13463;1863.0
13464;TK2410;Yolcu13464;1864.0
13465;PC1102;Yolcu13465;1865.0
13466;AJ3305;Yolcu13466;1866.0
13467;TK2020;Yolcu13467;1867.0
13468;TK2410;Yolcu13468;1868.0
13469;PC1102;Yolcu13469;1869.0
13470;AJ3305;Yolcu13470;1870.0
13471;TK2020;Yolcu13471;1871.0
13472;TK2410;Yolcu13472;1872.0
13473;PC1102;Yolcu13473;1873.0
13474;AJ3305;Yolcu13474;1874.0
13475;TK2020;Yolcu13475;1875.0
13476;TK2410;Yolcu13476;1876.0
13477;PC1102;Yolcu13477;1877.0
13478;AJ3305;Yolcu13478;1878.0
13479;TK2020;Yolcu13479;1879.0
13480;TK2410;Yolcu13480;1880.0
13481;PC1102;Yolcu13481;1881.0
13482;AJ3305;Yolcu13482;1882.0
13483;TK2020;Yolcu13483;1883.0
13484;TK2410;Yolcu13484;1884.0
13485;PC1102;Yolcu13485;1885.0
13486;AJ3305;Yolcu13486;1886.0
13487;TK2020;Yolcu13487;1887.0
13488;TK2410;Yolcu13488;1888.0
13489;PC1102;Yolcu13489;1889.0
13490;AJ3305;Yolcu13490;1890.0
13491;TK2020;Yolcu13491;1891.0
13492;TK2410;Yolcu13492;1892.0
13493;PC1102;Yolcu13493;1893.0
13494;AJ3305;Yolcu13494;1894.0
13495;TK2020;Yolcu13495;1895.0
13496;TK2410;Yolcu13496;1896.0
13497;PC1102;Yolcu13497;1897.0
13498;AJ3305;Yolcu13498;1898.0
13499;TK2020;Yolcu13499;1899.0
13500;TK2410;Yolcu13500;1000.0
13501;PC1102;Yolcu13501;1001.0
13502;AJ3305;Yolcu13502;1002.0
13503;TK2020;Yolcu13503;1003.0
13504;TK2410;Yolcu13504;1004.0
13505;PC1102;Yolcu13505;1005.0
13506;AJ3305;Yolcu13506;1006.0
13507;TK2020;Yolcu13507;1007.0
13508;TK2410;Yolcu13508;1008.0
13509;PC1102;Yolcu13509;1009.0
13510;AJ3305;Yolcu13510;1010.0
13511;TK2020;Yolcu13511;1011.0
13512;TK2410;Yolcu13512;1012.0
13513;PC1102;Yolcu13513;1013.0
13514;AJ3305;Yolcu13514;1014.0
13515;TK2020;Yolcu13515;1015.0
13516;TK2410;Yolcu13516;1016.0
13517;PC1102;Yolcu13517;1017.0
13518;AJ3305;Yolcu13518;1018.0
13519;TK2020;Yolcu13519;1019.0
13520;TK2410;Yolcu13520;1020.0
13521;PC1102;Yolcu13521;1021.0
13522;AJ3305;Yolcu13522;1022.0
13523;TK2020;Yolcu13523;1023.0
13524;TK2410;Yolcu13524;1024.0
13525;PC1102;Yolcu13525;1025.0
13526;AJ3305;Yolcu13526;1026.0
13527;TK2020;Yolcu13527;1027.0
13528;TK2410;Yolcu13528;1028.0
13529;PC1102;Yolcu13529;1029.0
13530;AJ3305;Yolcu13530;1030.0
13531;TK2020;Yolcu13531;1031.0
13532;TK2410;Yolcu13532;1032.0
13533;PC1102;Yolcu13533;1033.0
13534;AJ3305;Yolcu13534;1034.0
13535;TK2020;Yolcu13535;1035.0
13536;TK2410;Yolcu13536;1036.0
13537;PC1102;Yolcu13537;1037.0
13538;AJ3305;Yolcu13538;1038.0
13539;TK2020;Yolcu13539;1039.0
13540;TK2410;Yolcu13540;1040.0
13541;PC1102;Yolcu13541;1041.0
13542;AJ3305;Yolcu13542;1042.0
13543;TK2020;Yolcu13543;1043.0
13544;TK2410;Yolcu13544;1044.0
13545;PC1102;Yolcu13545;1045.0
13546;AJ3305;Yolcu13546;1046.0
13547;TK2020;Yolcu13547;1047.0
13548;TK2410;Yolcu13548;1048.0
13549;PC1102;Yolcu13549;1049.0
13550;AJ3305;Yolcu13550;1050.0
13551;TK2020;Yolcu13551;1051.0
13552;TK2410;Yolcu13552;1052.0
13553;PC1102;Yolcu13553;1053.0
13554;AJ3305;Yolcu13554;1054.0
13555;TK2020;Yolcu13555;1055.0
13556;TK2410;Yolcu13556;1056.0
13557;PC1102;Yolcu13557;1057.0
13558;AJ3305;Yolcu13558;1058.0
13559;TK2020;Yolcu13559;1059.0
13560;TK2410;Yolcu13560;1060.0
13561;PC1102;Yolcu13561;1061.0
13562;AJ3305;Yolcu13562;1062.0
13563;TK2020;Yolcu13563;1063.0
13564;TK2410;Yolcu13564;1064.0
13565;PC1102;Yolcu13565;1065.0
13566;AJ3305;Yolcu13566;1066.0
13567;TK2020;Yolcu13567;1067.0
13568;TK2410;Yolcu13568;1068.0
13569;PC1102;Yolcu13569;1069.0
13570;AJ3305;Yolcu13570;1070.0
13571;TK2020;Yolcu13571;1071.0
13572;TK2410;Yolcu13572;1072.0
13573;PC1102;Yolcu13573;1073.0
13574;AJ3305;Yolcu13574;1074.0
13575;TK2020;Yolcu13575;1075.0
13576;TK2410;Yolcu13576;1076.0
13577;PC1102;Yolcu13577;1077.0
13578;AJ3305;Yolcu13578;1078.0
13579;TK2020;Yolcu13579;1079.0
13580;TK2410;Yolcu13580;1080.0
13581;PC1102;Yolcu13581;1081.0
13582;AJ3305;Yolcu13582;1082.0
13583;TK2020;Yolcu13583;1083.0
13584;TK2410;Yolcu13584;1084.0
13585;PC1102;Yolcu13585;1085.0
13586;AJ3305;Yolcu13586;1086.0
13587;TK2020;Yolcu13587;1087.0
13588;TK2410;Yolcu13588;1088.0
13589;PC1102;Yolcu13589;1089.0
13590;AJ3305;Yolcu13590;1090.0
13591;TK2020;Yolcu13591;1091.0
13592;TK2410;Yolcu13592;1092.0
13593;PC1102;Yolcu13593;1093.0
13594;AJ3305;Yolcu13594;1094.0
13595;TK2020;Yolcu13595;1095.0
13596;TK2410;Yolcu13596;1096.0
13597;PC1102;Yolcu13597;1097.0
13598;AJ3305;Yolcu13598;1098.0
13599;TK2020;Yolcu13599;1099.0
13600;TK2410;Yolcu13600;1100.0
13601;PC1102;Yolcu13601;1101.0
13602;AJ3305;Yolcu13602;1102.0
13603;TK2020;Yolcu13603;1103.0
13604;TK2410;Yolcu13604;1104.0
13605;PC1102;Yolcu13605;1105.0
13606;AJ3305;Yolcu13606;1106.0
13607;TK2020;Yolcu13607;1107.0
13608;TK2410;Yolcu13608;1108.0
13609;PC1102;Yolcu13609;1109.0
13610;AJ3305;Yolcu13610;1110.0
13611;TK2020;Yolcu13611;1111.0
13612;TK2410;Yolcu13612;1112.0
13613;PC1102;Yolcu13613;1113.0
13614;AJ3305;Yolcu13614;1114.0
13615;TK2020;Yolcu13615;1115.0
13616;TK2410;Yolcu13616;1116.0
13617;PC1102;Yolcu13617;1117.0
13618;AJ3305;Yolcu13618;1118.0
13619;TK2020;Yolcu13619;1119.0
13620;TK2410;Yolcu13620;1120.0
13621;PC1102;Yolcu13621;1121.0
13622;AJ3305;Yolcu13622;1122.0
13623;TK2020;Yolcu13623;1123.0
13624;TK2410;Yolcu13624;1124.0
13625;PC1102;Yolcu13625;1125.0
13626;AJ3305;Yolcu13626;1126.0
13627;TK2020;Yolcu13627;1127.0
13628;TK2410;Yolcu13628;1128.0
13629;PC1102;Yolcu13629;1129.0
13630;AJ3305;Yolcu13630;1130.0
13631;TK2020;Yolcu13631;1131.0
13632;TK2410;Yolcu13632;1132.0
13633;PC1102;Yolcu13633;1133.0
13634;AJ3305;Yolcu13634;1134.0
13635;TK2020;Yolcu13635;1135.0
13636;TK2410;Yolcu13636;1136.0
13637;PC1102;Yolcu13637;1137.0
13638;AJ3305;Yolcu13638;1138.0
13639;TK2020;Yolcu13639;1139.0
13640;TK2410;Yolcu13640;1140.0
13641;PC1102;Yolcu13641;1141.0
13642;AJ3305;Yolcu13642;1142.0
13643;TK2020;Yolcu13643;1143.0
13644;TK2410;Yolcu13644;1144.0
13645;PC1102;Yolcu13645;1145.0
13646;AJ3305;Yolcu13646;1146.0
13647;TK2020;Yolcu13647;1147.0
13648;TK2410;Yolcu13648;1148.0
13649;PC1102;Yolcu13649;1149.0
13650;AJ3305;Yolcu13650;1150.0
13651;TK2020;Yolcu13651;1151.0
13652;TK2410;Yolcu13652;1152.0
13653;PC1102;Yolcu13653;1153.0
13654;AJ3305;Yolcu13654;1154.0
13655;TK2020;Yolcu13655;1155.0
13656;TK2410;Yolcu13656;1156.0
13657;PC1102;Yolcu13657;1157.0
13658;AJ3305;Yolcu13658;1158.0
13659;TK2020;Yolcu13659;1159.0
13660;TK2410;Yolcu13660;1160.0
13661;PC1102;Yolcu13661;1161.0
13662;AJ3305;Yolcu13662;1162.0
13663;TK2020;Yolcu13663;1163.0
13664;TK2410;Yolcu13664;1164.0
13665;PC1102;Yolcu13665;1165.0
13666;AJ3305;Yolcu13666;1166.0
13667;TK2020;Yolcu13667;1167.0
13668;TK2410;Yolcu13668;1168.0
13669;PC1102;Yolcu13669;1169.0
13670;AJ3305;Yolcu13670;1170.0
13671;TK2020;Yolcu13671;1171.0
13672;TK2410;Yolcu13672;1172.0
13673;PC1102;Yolcu13673;1173.0
13674;AJ3305;Yolcu13674;1174.0
13675;TK2020;Yolcu13675;1175.0
13676;TK2410;Yolcu13676;1176.0
13677;PC1102;Yolcu13677;1177.0
13678;AJ3305;Yolcu13678;1178.0
13679;TK2020;Yolcu13679;1179.0
13680;TK2410;Yolcu13680;1180.0
13681;PC1102;Yolcu13681;1181.0
13682;AJ3305;Yolcu13682;1182.0
13683;TK2020;Yolcu13683;1183.0
13684;TK2410;Yolcu13684;1184.0
13685;PC1102;Yolcu13685;1185.0
13686;AJ3305;Yolcu13686;1186.0
13687;TK2020;Yolcu13687;1187.0
13688;TK2410;Yolcu13688;1188.0
13689;PC1102;Yolcu13689;1189.0
13690;AJ3305;Yolcu13690;1190.0
13691;TK2020;Yolcu13691;1191.0
13692;TK2410;Yolcu13692;1192.0
13693;PC1102;Yolcu13693;1193.0
13694;AJ3305;Yolcu13694;1194.0
13695;TK2020;Yolcu13695;1195.0
13696;TK2410;Yolcu13696;1196.0
13697;PC1102;Yolcu13697;1197.0
13698;AJ3305;Yolcu13698;1198.0
13699;TK2020;Yolcu13699;1199.0
13700;TK2410;Yolcu13700;1200.0
13701;PC1102;Yolcu13701;1201.0
13702;AJ3305;Yolcu13702;1202.0
13703;TK2020;Yolcu13703;1203.0
13704;TK2410;Yolcu13704;1204.0
13705;PC1102;Yolcu13705;1205.0
13706;AJ3305;Yolcu13706;1206.0
13707;TK2020;Yolcu13707;1207.0
13708;TK2410;Yolcu13708;1208.0
13709;PC1102;Yolcu13709;1209.0
13710;AJ3305;Yolcu13710;1210.0
13711;TK2020;Yolcu13711;1211.0
13712;TK2410;Yolcu13712;1212.0
13713;PC1102;Yolcu13713;1213.0
13714;AJ3305;Yolcu13714;1214.0
13715;TK2020;Yolcu13715;1215.0
13716;TK2410;Yolcu13716;1216.0
13717;PC1102;Yolcu13717;1217.0
13718;AJ3305;Yolcu13718;1218.0
13719;TK2020;Yolcu13719;1219.0
13720;TK2410;Yolcu13720;1220.0
13721;PC1102;Yolcu13721;1221.0
13722;AJ3305;Yolcu13722;1222.0
13723;TK2020;Yolcu13723;1223.0
13724;TK2410;Yolcu13724;1224.0
13725;PC1102;Yolcu13725;1225.0
13726;AJ3305;Yolcu13726;1226.0
13727;TK2020;Yolcu13727;1227.0
13728;TK2410;Yolcu13728;1228.0
13729;PC1102;Yolcu13729;1229.0
13730;AJ3305;Yolcu13730;1230.0
13731;TK2020;Yolcu13731;1231.0
13732;TK2410;Yolcu13732;1232.0
13733;PC1102;Yolcu13733;1233.0
13734;AJ3305;Yolcu13734;1234.0
13735;TK2020;Yolcu13735;1235.0
13736;TK2410;Yolcu13736;1236.0
13737;PC1102;Yolcu13737;1237.0
13738;AJ3305;Yolcu13738;1238.0
13739;TK2020;Yolcu13739;1239.0
13740;TK2410;Yolcu13740;1240.0
13741;PC1102;Yolcu13741;1241.0
13742;AJ3305;Yolcu13742;1242.0
13743;TK2020;Yolcu13743;1243.0
13744;TK2410;Yolcu13744;1244.0
13745;PC1102;Yolcu13745;1245.0
13746;AJ3305;Yolcu13746;1246.0
13747;TK2020;Yolcu13747;1247.0
13748;TK2410;Yolcu13748;1248.0
13749;PC1102;Yolcu13749;1249.0
13750;AJ3305;Yolcu13750;1250.0
13751;TK2020;Yolcu13751;1251.0
13752;TK2410;Yolcu13752;1252.0
13753;PC1102;Yolcu13753;1253.0
13754;AJ3305;Yolcu13754;1254.0
13755;TK2020;Yolcu13755;1255.0
13756;TK2410;Yolcu13756;1256.0
13757;PC1102;Yolcu13757;1257.0
13758;AJ3305;Yolcu13758;1258.0
13759;TK2020;Yolcu13759;1259.0
13760;TK2410;Yolcu13760;1260.0
13761;PC1102;Yolcu13761;1261.0
13762;AJ3305;Yolcu13762;1262.0
13763;TK2020;Yolcu13763;1263.0
13764;TK2410;Yolcu13764;1264.0
13765;PC1102;Yolcu13765;1265.0
13766;AJ3305;Yolcu13766;1266.0
13767;TK2020;Yolcu13767;1267.0
13768;TK2410;Yolcu13768;1268.0
13769;PC1102;Yolcu13769;1269.0
13770;AJ3305;Yolcu13770;1270.0
13771;TK2020;Yolcu13771;1271.0
13772;TK2410;Yolcu13772;1272.0
13773;PC1102;Yolcu13773;1273.0
13774;AJ3305;Yolcu13774;1274.0
13775;TK2020;Yolcu13775;1275.0
13776;TK2410;Yolcu13776;1276.0
13777;PC1102;Yolcu13777;1277.0
13778;AJ3305;Yolcu13778;1278.0
13779;TK2020;Yolcu13779;1279.0
13780;TK2410;Yolcu13780;1280.0
13781;PC1102;Yolcu13781;1281.0
13782;AJ3305;Yolcu13782;1282.0
13783;TK2020;Yolcu13783;1283.0
13784;TK2410;Yolcu13784;1284.0
13785;PC1102;Yolcu13785;1285.0
13786;AJ3305;Yolcu13786;1286.0
13787;TK2020;Yolcu13787;1287.0
13788;TK2410;Yolcu13788;1288.0
13789;PC1102;Yolcu13789;1289.0
13790;AJ3305;Yolcu13790;1290.0
13791;TK2020;Yolcu13791;1291.0
13792;TK2410;Yolcu13792;1292.0
13793;PC1102;Yolcu13793;1293.0
13794;AJ3305;Yolcu13794;1294.0
13795;TK2020;Yolcu13795;1295.0
13796;TK2410;Yolcu13796;1296.0
13797;PC1102;Yolcu13797;1297.0
13798;AJ3305;Yolcu13798;1298.0
13799;TK2020;Yolcu13799;1299.0
13800;TK2410;Yolcu13800;1300.0
13801;PC1102;Yolcu13801;1301.0
13802;AJ3305;Yolcu13802;1302.0
13803;TK2020;Yolcu13803;1303.0
13804;TK2410;Yolcu13804;1304.0
13805;PC1102;Yolcu13805;1305.0
13806;AJ3305;Yolcu13806;1306.0
13807;TK2020;Yolcu13807;1307.0
13808;TK2410;Yolcu13808;1308.0
13809;PC1102;Yolcu13809;1309.0
13810;AJ3305;Yolcu13810;1310.0
13811;TK2020;Yolcu13811;1311.0
13812;TK2410;Yolcu13812;1312.0
13813;PC1102;Yolcu13813;1313.0
13814;AJ3305;Yolcu13814;1314.0
13815;TK2020;Yolcu13815;1315.0
13816;TK2410;Yolcu13816;1316.0
13817;PC1102;Yolcu13817;1317.0
13818;AJ3305;Yolcu13818;1318.0
13819;TK2020;Yolcu13819;1319.0
13820;TK2410;Yolcu13820;1320.0
13821;PC1102;Yolcu13821;1321.0
13822;AJ3305;Yolcu13822;1322.0
13823;TK2020;Yolcu13823;1323.0
13824;TK2410;Yolcu13824;1324.0
13825;PC1102;Yolcu13825;1325.0
13826;AJ3305;Yolcu13826;1326.0
13827;TK2020;Yolcu13827;1327.0
13828;TK2410;Yolcu13828;1328.0
13829;PC1102;Yolcu13829;1329.0
13830;AJ3305;Yolcu13830;1330.0
13831;TK2020;Yolcu13831;1331.0
13832;TK2410;Yolcu13832;1332.0
13833;PC1102;Yolcu13833;1333.0
13834;AJ3305;Yolcu13834;1334.0
13835;TK2020;Yolcu13835;1335.0
13836;TK2410;Yolcu13836;1336.0
13837;PC1102;Yolcu13837;1337.0
13838;AJ3305;Yolcu13838;1338.0
13839;TK2020;Yolcu13839;1339.0
13840;TK2410;Yolcu13840;1340.0
13841;PC1102;Yolcu13841;1341.0
13842;AJ3305;Yolcu13842;1342.0
13843;TK2020;Yolcu13843;1343.0
13844;TK2410;Yolcu13844;1344.0
13845;PC1102;Yolcu13845;1345.0
13846;AJ3305;Yolcu13846;1346.0
13847;TK2020;Yolcu13847;1347.0
13848;TK2410;Yolcu13848;1348.0
13849;PC1102;Yolcu13849;1349.0
13850;AJ3305;Yolcu13850;1350.0
13851;TK2020;Yolcu13851;1351.0
13852;TK2410;Yolcu13852;1352.0
13853;PC1102;Yolcu13853;1353.0
13854;AJ3305;Yolcu13854;1354.0
13855;TK2020;Yolcu13855;1355.0
13856;TK2410;Yolcu13856;1356.0
13857;PC1102;Yolcu13857;1357.0
13858;AJ3305;Yolcu13858;1358.0
13859;TK2020;Yolcu13859;1359.0
13860;TK2410;Yolcu13860;1360.0
13861;PC1102;Yolcu13861;1361.0
13862;AJ3305;Yolcu13862;1362.0
13863;TK2020;Yolcu13863;1363.0
13864;TK2410;Yolcu13864;1364.0
13865;PC1102;Yolcu13865;1365.0
13866;AJ3305;Yolcu13866;1366.0
13867;TK2020;Yolcu13867;1367.0
13868;TK2410;Yolcu13868;1368.0
13869;PC1102;Yolcu13869;1369.0
13870;AJ3305;Yolcu13870;1370.0
13871;TK2020;Yolcu13871;1371.0
13872;TK2410;Yolcu13872;1372.0
13873;PC1102;Yolcu13873;1373.0
13874;AJ3305;Yolcu13874;1374.0
13875;TK2020;Yolcu13875;1375.0
13876;TK2410;Yolcu13876;1376.0
13877;PC1102;Yolcu13877;1377.0
13878;AJ3305;Yolcu13878;1378.0
13879;TK2020;Yolcu13879;1379.0
13880;TK2410;Yolcu13880;1380.0
13881;PC1102;Yolcu13881;1381.0
13882;AJ3305;Yolcu13882;1382.0
13883;TK2020;Yolcu13883;1383.0
13884;TK2410;Yolcu13884;1384.0
13885;PC1102;Yolcu13885;1385.0
13886;AJ3305;Yolcu13886;1386.0
13887;TK2020;Yolcu13887;1387.0
13888;TK2410;Yolcu13888;1388.0
13889;PC1102;Yolcu13889;1389.0
13890;AJ3305;Yolcu13890;1390.0
13891;TK2020;Yolcu13891;1391.0
13892;TK2410;Yolcu13892;1392.0
13893;PC1102;Yolcu13893;1393.0
13894;AJ3305;Yolcu13894;1394.0
13895;TK2020;Yolcu13895;1395.0
13896;TK2410;Yolcu13896;1396.0
13897;PC1102;Yolcu13897;1397.0
13898;AJ3305;Yolcu13898;1398.0
13899;TK2020;Yolcu13899;1399.0
13900;TK2410;Yolcu13900;1400.0
13901;PC1102;Yolcu13901;1401.0
13902;AJ3305;Yolcu13902;1402.0
13903;TK2020;Yolcu13903;1403.0
13904;TK2410;Yolcu13904;1404.0
13905;PC1102;Yolcu13905;1405.0
13906;AJ3305;Yolcu13906;1406.0
13907;TK2020;Yolcu13907;1407.0
13908;TK2410;Yolcu13908;1408.0
13909;PC1102;Yolcu13909;1409.0
13910;AJ3305;Yolcu13910;1410.0
13911;TK2020;Yolcu13911;1411.0
13912;TK2410;Yolcu13912;1412.0
13913;PC1102;Yolcu13913;1413.0
13914;AJ3305;Yolcu13914;1414.0
13915;TK2020;Yolcu13915;1415.0
13916;TK2410;Yolcu13916;1416.0
13917;PC1102;Yolcu13917;1417.0
13918;AJ3305;Yolcu13918;1418.0
13919;TK2020;Yolcu13919;1419.0
13920;TK2410;Yolcu13920;1420.0
13921;PC1102;Yolcu13921;1421.0
13922;AJ3305;Yolcu13922;1422.0
13923;TK2020;Yolcu13923;1423.0
13924;TK2410;Yolcu13924;1424.0
13925;PC1102;Yolcu13925;1425.0
13926;AJ3305;Yolcu13926;1426.0
13927;TK2020;Yolcu13927;1427.0
13928;TK2410;Yolcu13928;1428.0
13929;PC1102;Yolcu13929;1429.0
13930;AJ3305;Yolcu13930;1430.0
13931;TK2020;Yolcu13931;1431.0
13932;TK2410;Yolcu13932;1432.0
13933;PC1102;Yolcu13933;1433.0
13934;AJ3305;Yolcu13934;1434.0
13935;TK2020;Yolcu13935;1435.0
13936;TK2410;Yolcu13936;1436.0
13937;PC1102;Yolcu13937;1437.0
13938;AJ3305;Yolcu13938;1438.0
13939;TK2020;Yolcu13939;1439.0
13940;TK2410;Yolcu13940;1440.0
13941;PC1102;Yolcu13941;1441.0
13942;AJ3305;Yolcu13942;1442.0
13943;TK2020;Yolcu13943;1443.0
13944;TK2410;Yolcu13944;1444.0
13945;PC1102;Yolcu13945;1445.0
13946;AJ3305;Yolcu13946;1446.0
13947;TK2020;Yolcu13947;1447.0
13948;TK2410;Yolcu13948;1448.0
13949;PC1102;Yolcu13949;1449.0
13950;AJ3305;Yolcu13950;1450.0
13951;TK2020;Yolcu13951;1451.0
13952;TK2410;Yolcu13952;1452.0
13953;PC1102;Yolcu13953;1453.0
13954;AJ3305;Yolcu13954;1454.0
13955;TK2020;Yolcu13955;1455.0
13956;TK2410;Yolcu13956;1456.0
13957;PC1102;Yolcu13957;1457.0
13958;AJ3305;Yolcu13958;1458.0
13959;TK2020;Yolcu13959;1459.0
13960;TK2410;Yolcu13960;1460.0
13961;PC1102;Yolcu13961;1461.0
13962;AJ3305;Yolcu13962;1462.0
13963;TK2020;Yolcu13963;1463.0
13964;TK2410;Yolcu13964;1464.0
13965;PC1102;Yolcu13965;1465.0
13966;AJ3305;Yolcu13966;1466.0
13967;TK2020;Yolcu13967;1467.0
13968;TK2410;Yolcu13968;1468.0
13969;PC1102;Yolcu13969;1469.0
13970;AJ3305;Yolcu13970;1470.0
13971;TK2020;Yolcu13971;1471.0
13972;TK2410;Yolcu13972;1472.0
13973;PC1102;Yolcu13973;1473.0
13974;AJ3305;Yolcu13974;1474.0
13975;TK2020;Yolcu13975;1475.0
13976;TK2410;Yolcu13976;1476.0
13977;PC1102;Yolcu13977;1477.0
13978;AJ3305;Yolcu13978;1478.0
13979;TK2020;Yolcu13979;1479.0
13980;TK2410;Yolcu13980;1480.0
13981;PC1102;Yolcu13981;1481.0
13982;AJ3305;Yolcu13982;1482.0
13983;TK2020;Yolcu13983;1483.0
13984;TK2410;Yolcu13984;1484.0
13985;PC1102;Yolcu13985;1485.0
13986;AJ3305;Yolcu13986;1486.0
13987;TK2020;Yolcu13987;1487.0
13988;TK2410;Yolcu13988;1488.0
